,id,name,address,types,rating,rating_n,international_phone_number,current_popularity,populartimes,coordinates.lat,coordinates.lng,time_spent,time_wait
253,ChIJLS5QAOLDhkcRNbL9gRUBb5I,Chiantello Parrucchieri,"Viale Coni Zugna, 10, 20144 Milano MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.6,27.0,+39 02 481 2661,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 53, 53, 30, 19, 26, 46, 53, 46, 26, 11, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 76, 100, 84, 65, 69, 73, 69, 50, 30, 19, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 61, 76, 57, 34, 34, 46, 53, 46, 34, 19, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 46, 65, 61, 50, 46, 53, 61, 53, 34, 15, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 84, 84, 57, 38, 42, 46, 38, 23, 61, 19, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 53, 53, 42, 30, 46, 73, 84, 61, 30, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4599308,9.1649138,,
254,ChIJN_1VSvvGhkcRs95xdbBBib4,Gianni Amorfini Hair Style Milano,"Via Andrea Maria Ampère, 103, 20131 Milano MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.4,9.0,+39 02 261 9526,,,45.487215,9.226289,,
255,ChIJQYixk6XEhkcRo_XZyEWpPdM,Il Salone Di Marco Rozzano,"Via Europa, 96, 20089 Rozzano MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.5,89.0,+39 02 825 3679,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 41, 54, 51, 45, 40, 40, 37, 30, 24, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 25, 38, 40, 32, 25, 27, 35, 37, 32, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 22, 35, 54, 37, 32, 35, 33, 29, 22, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 33, 48, 48, 41, 48, 74, 100, 98, 66, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 32, 58, 83, 96, 91, 75, 62, 64, 69, 62, 41, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.3938819,9.1674148,,
256,ChIJTZ7aId7DhkcRvvWAK6hFEQE,Melinè parrucchieri specialisti del colore,"Via Vincenzo Foppa, 40, 20144 Milano MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.8,277.0,+39 02 474301,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43, 62, 50, 56, 68, 62, 43, 43, 50, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 25, 37, 43, 43, 37, 31, 31, 31, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 43, 56, 37, 25, 43, 81, 100, 87, 43, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 75, 87, 75, 62, 68, 75, 56, 31, 12, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4570002,9.157759200000001,,
257,ChIJvT0_QLbGhkcRKeCZK-splG8,Moscova10,"Via della Moscova, 10, 20121 Milano MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.4,32.0,+39 02 6556 0155,,,45.4758347,9.195220899999999,,
258,ChIJH5zokxvAhkcR5dNaEYpUj60,Barbiere Baranzate Cesate Bollate -Not Only Barber - Marco Cusmano,"Via Nazario Sauro, 2 E, 20021 Baranzate MI, Italy","['hair_care', 'health', 'point_of_interest', 'establishment']",4.8,,+39 02 356 1729,,,45.52667269999999,9.1172765,,
259,ChIJCyVUKAm4hkcR0QwgQXX1Fso,Divine Parrucchieri Italiani Unisex,"Via Milano, 38, 20093 Cologno Monzese MI, Italy","['hair_care', 'point_of_interest', 'establishment']",4.9,9.0,+39 02 254 2911,,,45.52614560000001,9.276031,,
260,ChIJs8Gn4kTbhkcR4PsidKgzh8A,Humanitas Research Hospital,"Via Alessandro Manzoni, 56, 20089 Rozzano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.7,785.0,+39 02 82241,,,45.3725086,9.1673277,,
261,ChIJzQGjAnm5hkcRYIuEx1R8bvo,Synlab MONZA CAM POLIDIAGNOSTICO,"Via Martiri della Foibe, Viale Elvezia, 1, 20900 Monza MB, Italy","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",3.7,87.0,+39 039 23971,,,45.5950755,9.250454799999998,,
262,ChIJD0q3IqnGhkcRfJkYiQe7pYo,Diamedica,"Via Flavio Baracchini, 10, 20123 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.8,9.0,+39 02 809122,,,45.4612736,9.190871099999999,,
263,ChIJ5xgOrp-5hkcR2KjXUDbwgvQ,Istituti Clinici Zucchi - Monza,"Via Bartolomeo Zucchi, 24, 20052 Monza MB, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",2.9,183.0,+39 039 83831,,,45.5859195,9.272337400000001,,
264,ChIJuzFgfx3EhkcRyH6ELLbWHeM,Ospedale Maggiore Policlinico Padiglione Monteggia,"Via Francesco Sforza, 35, 20122 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",4.5,32.0,+39 02 55031,,,45.4574475,9.1960967,,
265,ChIJ2T7Si5XDhkcR1P8_vWnMykk,Centro Ambrosiano Di Medicina Dello Sport,"Via Capo Palinuro, 2, 20142 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.7,13.0,+39 02 813 8073,,,45.4387686,9.151783100000001,,
266,ChIJ0Wmg0NzGhkcRvVwyFDNBVo4,Poliambulatorio Medico e Tricologico Baldhouse,"Viale Andrea Doria, 10, 20124 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",4.4,7.0,+39 02 669 3994,,,45.48498800000001,9.2086579,,
267,ChIJZU13Q3K_hkcR4WF5qgmSTNg,Auxologico Cusano - Punto Prelievi,"Via Zucchi, 18, 20095 Cusano Milanino MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",4.1,21.0,+39 02 619111,,,45.5513191,9.175049000000001,,
268,ChIJYWf-aCrBhkcR618ElRYQXVA,Humanitas San Pio X,"Via Francesco Nava, 31, 20159 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.6,226.0,+39 02 69511,,,45.4947882,9.189251299999999,,
269,ChIJcRpO8MXAhkcR7SK_NTlIICs,ASST Great Metropolitan Niguarda,"Piazza dell'Ospedale Maggiore, 3, 20162 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.7,457.0,+39 02 64441,,,45.51040649999999,9.1860723,,
270,ChIJmQR8gJrBhkcRecbmvmjVCN4,Casa di Cura San Giovanni,"Via Matteo Civitali, 71, 20148 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",4.4,81.0,+39 02 404 7645,,,45.4745354,9.128928,,
271,ChIJUYuv9RzEhkcRh87sQFup6pc,Casa di Cura la Madonnina,"Via Quadronno, 29, 20122 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.8,55.0,+39 02 583951,,,45.4543259,9.194908899999998,,
272,ChIJ27v2lHzBhkcR-ebCUY4oTLg,Centro Medico Fisioterapico Ambrosiana Medical Center,"Via Giuseppe Frua, 22, 20146 Milano MI, Italy","['physiotherapist', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",5.0,4.0,+39 02 4800 1713,,,45.4651053,9.1472942,,
273,ChIJa3jTIiHEhkcROmikgj1bvp8,Auxologico Pier Lombardo,"Via Pier Lombardo, 22, 20135 Milano MI, Italy","['hospital', 'doctor', 'dentist', 'health', 'point_of_interest', 'establishment']",3.2,65.0,+39 02 6191 12501,,,45.453494,9.207806000000001,,
274,ChIJLfpa0ZbAhkcRXad6EVwp_lQ,IRCCS Galeazzi Orthopedic Institute,"Via Riccardo Galeazzi, 4, 20161 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.2,406.0,+39 02 3596 8181,,,45.523162,9.174005,,
275,ChIJVaTRV8rGhkcR24PhLnLMpYY,Ospedale Fatebenefratelli e Oftalmico,"Piazzale Principessa Clotilde, 3, 20121 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",2.6,334.0,+39 02 63631,,,45.4791223,9.1918435,,
276,ChIJYbLjLJ-4hkcRYOhXoWsdSzw,Local Health Authority of the Province of Milan 3,"Viale A. Gramsci, 32, 20099 Sesto San Giovanni MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.2,5.0,+39 02 85781,,,45.53522099999999,9.233009899999999,,
277,ChIJ06P0OhvHhkcRvEEqQARME1o,San Raffaele Turro,"Via Stamira d'Ancona, 20, 20127 Milano MI, Italy","['hospital', 'health', 'point_of_interest', 'establishment']",3.7,147.0,+39 02 26431,,,45.4991785,9.229135099999997,,
278,ChIJdWrO0gLEhkcRhBAjBn6wBVY,Studio San Calimero,"Via S. Calimero, 17, 20122 Milano MI, Italy","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",4.7,3.0,+39 02 4549 1484,,,45.4560548,9.1926869,,
279,ChIJKX1bTLzGhkcRzs22chdVG_g,Studio Medico Bassani Dr. Luciano Cesare,"Viale Luigi Majno, 15, 20122 Milano MI, Italy","['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",4.0,14.0,+39 02 7602 1267,,,45.4694116,9.2053994,,
280,ChIJsyCteKXGhkcRjc28ep_5uhA,Alexion Pharma Italy Srl,"Largo Corsia dei Servi, 3, 20122 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",5.0,1.0,+39 02 7767 9211,,,45.46464770000001,9.195697,,
281,ChIJhed0ViPIhkcR26DjRLhYCMo,Esselunga,"Viale S. Francesco, 30, 20096 Pioltello MI, Italy","['supermarket', 'pharmacy', 'parking', 'grocery_or_supermarket', 'bar', 'food', 'health', 'point_of_interest', 'store', 'establishment']",4.3,4435.0,+39 02 9210 4456,29.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 21, 38, 52, 58, 56, 52, 47, 45, 52, 65, 66, 47, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 24, 43, 57, 60, 59, 54, 47, 42, 48, 58, 54, 36, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 15, 27, 34, 37, 38, 39, 33, 29, 34, 43, 44, 30, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 18, 33, 44, 47, 46, 43, 38, 35, 44, 58, 59, 41, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 22, 40, 56, 62, 60, 56, 50, 50, 62, 81, 81, 56, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 16, 35, 61, 85, 96, 87, 68, 54, 61, 83, 100, 92, 63, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 74, 88, 75, 49, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.51326599999999,9.323695299999999,"[25, 60]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 25, 20, 20, 25, 25, 25, 25, 20, 25, 25, 25, 25, 25, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 30, 30, 20, 25, 25, 25, 25, 25, 30, 30, 25, 25, 25, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 25, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 30, 30, 30, 30, 30, 30, 30, 25, 30, 0, 0, 0, 0]}]"
282,ChIJcQUw7YnDhkcR0E1j-WODSsw,Farmacia della Torretta,"Largo Promessi Sposi, 4, 20142 Milano MI, Italy","['pharmacy', 'drugstore', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']",4.6,22.0,+39 02 8951 1397,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 61, 76, 53, 38, 46, 69, 84, 92, 76, 53, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 53, 69, 61, 46, 61, 92, 100, 84, 46, 15, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 61, 84, 69, 53, 69, 84, 84, 69, 46, 23, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 38, 53, 61, 76, 76, 76, 69, 53, 38, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 69, 69, 46, 46, 61, 84, 92, 84, 53, 23, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 38, 61, 53, 30, 0, 0, 23, 46, 61, 61, 38, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.43591,9.173148,"[10, 10]",
283,ChIJW19EA2vBhkcR_1brt1hZyJE,Farmacia Orio - Valore Salute,"Piazza Sei Febbraio, 16, 20145 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",4.3,17.0,+39 02 342458,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 14, 71, 34, 61, 67, 0, 0, 59, 85, 91, 71, 38, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 51, 63, 61, 57, 0, 0, 51, 67, 71, 55, 26, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 63, 63, 40, 0, 0, 51, 61, 79, 79, 42, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 55, 59, 59, 0, 0, 46, 77, 100, 71, 26, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 44, 67, 77, 73, 0, 0, 53, 79, 87, 61, 26, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 55, 77, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4778147,9.161568299999999,"[15, 15]",
284,ChIJmStoCSfzhkcR6wH3JmDEppI,Mucchiati Farmacia,"Piazza Concordia, 15, 20020 Busto Garolfo MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",,,+39 0331 569352,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 34, 38, 31, 27, 31, 38, 51, 76, 70, 27, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 40, 61, 65, 44, 23, 23, 55, 97, 100, 57, 19, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 46, 55, 38, 17, 17, 38, 68, 76, 55, 25, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 27, 44, 42, 25, 17, 36, 74, 89, 63, 25, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 55, 57, 40, 27, 36, 63, 82, 78, 51, 21, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 59, 72, 53, 29, 31, 61, 87, 70, 31, 6, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.5464037,8.882625,"[15, 15]",
285,ChIJcTTWtvDGhkcRkEoF5-QCYkQ,Farmacia Bramante,"Via Giovanni Pacini, 30, 20131 Milano MI, Italy","['pharmacy', 'drugstore', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']",3.5,23.0,+39 02 266 3818,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 30, 36, 33, 21, 0, 27, 66, 87, 54, 18, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 33, 51, 42, 15, 0, 24, 63, 84, 63, 27, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 30, 30, 21, 9, 0, 12, 45, 81, 75, 33, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 21, 18, 15, 15, 0, 39, 60, 69, 66, 45, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 27, 24, 12, 0, 33, 72, 72, 69, 42, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 60, 54, 27, 0, 0, 27, 21, 54, 100, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4821943,9.2295155,"[15, 15]",
286,ChIJUxbOsJfGhkcRvGhbnlecYh4,Farmacia Concordia,"Corso Concordia, 16, 20129 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",3.3,6.0,+39 02 799860,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 21, 46, 46, 43, 46, 31, 0, 25, 53, 59, 34, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 46, 68, 68, 43, 0, 21, 40, 59, 53, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 40, 46, 40, 28, 0, 84, 93, 78, 75, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 53, 68, 84, 84, 59, 0, 25, 40, 53, 40, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 50, 59, 50, 37, 0, 53, 84, 93, 68, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 34, 43, 68, 100, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4676998,9.210061999999999,,
287,ChIJa-vHKYPGhkcRTKMMXh1af1c,Farmacia Umbria,"Viale Umbria, 109, 20135 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",4.0,11.0,+39 02 5518 8969,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 39, 60, 50, 23, 0, 0, 41, 84, 93, 56, 17, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 52, 58, 43, 0, 0, 26, 54, 73, 67, 39, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 36, 58, 50, 21, 0, 0, 19, 54, 84, 69, 30, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 36, 54, 52, 34, 0, 0, 43, 71, 82, 65, 34, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 60, 78, 56, 23, 0, 0, 41, 82, 100, 69, 28, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 71, 97, 63, 0, 0, 73, 19, 56, 58, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4580891,9.217130200000001,"[15, 15]",
288,ChIJE68uusjGhkcRMlWP158ojGA,Farmacia Repubblica,"Piazza della Repubblica, 32, 20124 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",3.7,25.0,+39 02 669 4244,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 44, 72, 92, 96, 84, 64, 56, 68, 92, 96, 76, 44, 16, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 56, 76, 80, 88, 92, 80, 68, 60, 60, 56, 48, 40, 28, 20, 12]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 40, 68, 92, 100, 96, 84, 76, 76, 80, 80, 72, 52, 32, 16, 4]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 56, 72, 80, 68, 52, 44, 48, 64, 80, 84, 72, 48, 28, 12]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 48, 64, 60, 48, 56, 80, 88, 76, 72, 76, 72, 52, 28, 12, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 48, 56, 40, 20, 36, 60, 40, 52, 48, 32, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 36, 40, 0, 0, 0, 36, 36, 28, 32, 0, 0, 0, 0]}]",45.4801613,9.1995522,"[15, 15]",
289,ChIJL5lg4i7BhkcR2BcDgLXgE1o,Farmacia Farini S.n.c,"Via Arnaldo da Brescia, 1, 20159 Milano MI, Italy","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",3.8,10.0,+39 02 608 0366,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 48, 56, 52, 40, 32, 44, 76, 100, 72, 32, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 40, 48, 56, 52, 40, 28, 24, 32, 40, 36, 24, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 40, 44, 40, 36, 40, 44, 48, 44, 36, 20, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 48, 64, 64, 52, 36, 44, 88, 88, 36, 4, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 56, 72, 60, 36, 24, 52, 92, 80, 32, 4, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 72, 72, 24, 0, 0, 8, 24, 28, 12, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4901932,9.1830363,"[10, 10]",
